full_name,age,gender,employment_status,occupation,monthly_income,education_level,residential_status,marital_status,employment_duration,industry,hobbies,user_id,num_accounts,total_account_balance,avg_daily_balance,total_monthly_inflow,total_monthly_outflow,num_wallets,total_wallet_balance,avg_wallet_transaction,num_utility_bills,avg_utility_amount,overdue_bills,rent_amount,rent_status,monthly_plan_cost,credit_score,risk_category
Scott Gallagher,25,Female,Fresh Graduate,Archivist,8397.14,Bachelor,Family Home,Married,3,Healthcare,"['Reading', 'Traveling', 'Music']",077aa7ce-b081-4980-a0c6-1f8a4eea1796,1,11650.15,5895.55,8223.03,6417.34,4,1321.77,75.025,2,84.49,1,863.8,Paid,114.0,659,Medium
Jason Fletcher,27,Female,Employed,Engineering geologist,12627.34,Diploma,Rent,Married,9,Technology,"['Fitness', 'Gaming', 'Reading']",75f8f3b1-f1ac-47e4-a8d6-d1826d2fe5b3,2,20002.47,4857.0,26460.77,18427.260000000002,2,182.96,55.769999999999996,4,179.04250000000002,0,1384.35,Paid,139.0,531,High
Ariana Cannon,24,Female,Fresh Graduate,Television floor manager,3515.07,Diploma,Rent,Single,2,Healthcare,"['Gaming', 'Photography']",ae913a1d-327e-4347-9293-128bbb9bee07,2,25983.34,5164.174999999999,6883.01,4860.08,3,611.15,51.586666666666666,4,126.145,0,1766.37,Paid,38.0,525,High
Kristy Bray,21,Male,Contract,Textile designer,6507.68,Master,Rent,Single,5,Technology,"['Reading', 'Photography', 'Traveling']",975dc284-79a4-49d9-9d3c-1bb9a8120f89,2,15173.3,8416.135,12127.689999999999,9791.15,2,704.55,83.4,3,171.7733333333333,1,1193.43,Paid,88.0,610,Medium
Dawn Jennings,22,Male,Employed,Financial planner,8417.56,Master,Family Home,Single,6,Education,['Fitness'],717ed559-fae1-439d-af86-e40140684c56,1,2077.4,6239.55,9044.62,5481.75,4,1037.88,41.8775,3,228.38666666666666,0,1139.5,Paid,42.0,648,Medium
Troy Williams,22,Male,Contract,Community pharmacist,14249.43,Master,Rent,Married,1,Manufacturing,['Music'],1456b74a-2227-456d-89df-eaec73836292,2,18562.59,4812.535,26653.29,19151.2,2,398.90000000000003,63.06,3,159.37666666666667,0,1648.47,Paid,87.0,570,High
Paige Robinson,27,Female,Contract,"Surveyor, land/geomatics",3434.99,Master,Family Home,Single,5,Finance,['Photography'],09802388-8a21-4215-8d9a-7eab682c4eb0,1,5185.71,1277.81,3445.96,3049.98,2,478.71000000000004,59.86,3,165.99333333333334,0,652.61,Paid,39.0,698,Medium
Natasha Chapman,26,Male,Fresh Graduate,"Pharmacist, community",6547.18,Master,Family Home,Married,7,Technology,"['Music', 'Sports']",2461a04c-dc07-4e11-a3ab-3474780d7a31,1,7722.35,1006.26,6981.35,4253.51,3,980.97,60.776666666666664,2,136.47,0,1924.22,Paid,90.0,691,Medium
Victor Saunders,22,Female,Employed,Armed forces logistics/support/administrative officer,11121.08,Diploma,Rent,Married,2,Technology,['Traveling'],4351d985-2e00-4096-b239-ea170f6578db,1,13432.92,4331.11,11957.1,8879.84,4,1394.28,56.6625,3,188.42666666666665,1,997.09,Paid,91.0,581,High
Howard Torres,26,Female,Employed,"Engineer, control and instrumentation",12224.56,Bachelor,Family Home,Married,4,Manufacturing,['Traveling'],2bbcccbe-15e0-4de6-9fe9-f3ef33090fee,1,8635.24,9291.46,12470.86,8997.59,2,919.94,57.305,2,220.16,0,1980.29,Paid,92.0,541,High
Carol Washington,27,Male,Contract,Armed forces technical officer,3349.8,Master,Family Home,Married,9,Healthcare,['Traveling'],ff1b911c-56d7-4176-b323-c1449b1d25b6,2,3309.09,3034.73,6842.23,5783.26,3,574.85,42.836666666666666,3,246.36666666666667,0,1550.73,Paid,150.0,524,High
Brandon Estes,26,Male,Fresh Graduate,Public librarian,6856.24,Master,Family Home,Single,0,Education,"['Music', 'Reading']",2684debd-bfb8-4d9f-9d48-f35343172bb5,1,4690.51,4940.01,7456.91,4315.28,4,941.82,54.457499999999996,4,245.065,0,920.18,Pending,80.0,655,Medium
Donna Dixon,28,Female,Employed,Music therapist,9095.32,Master,Rent,Married,5,Manufacturing,['Gaming'],14a612c6-5793-4027-ae63-f7d5bf12cc6f,1,14974.0,6066.3,8667.53,7487.21,3,522.66,47.203333333333326,4,213.23250000000002,1,1761.22,Paid,146.0,520,High
Linda Gibson,30,Female,Contract,Leisure centre manager,14597.46,Master,Family Home,Married,8,Education,"['Gaming', 'Traveling', 'Cooking']",b45be878-5567-4668-88bc-7e747afb9d19,1,5728.32,9336.32,15974.98,10776.43,2,446.13,26.134999999999998,2,234.79500000000002,0,1266.16,Paid,93.0,499,High
Alicia Anderson,23,Male,Contract,Museum/gallery exhibitions officer,4244.92,Bachelor,Rent,Married,1,Technology,"['Gaming', 'Reading']",061f0274-de48-4ff9-9b0e-62671cdf462f,2,16292.96,6738.639999999999,8851.41,5906.129999999999,2,479.07000000000005,28.485,4,206.49,0,1996.43,Pending,60.0,568,High
Guy Flores,23,Female,Contract,Environmental manager,6731.54,Diploma,Rent,Married,5,Education,"['Cooking', 'Traveling', 'Gaming']",e41c929c-24da-4552-aba4-deb96725dedb,1,4336.14,7090.37,6131.37,4263.56,2,244.63000000000002,32.57,2,81.68,0,1954.92,Paid,140.0,522,High
Anthony Buchanan,22,Male,Employed,Tax adviser,10319.13,Bachelor,Rent,Single,7,Healthcare,"['Sports', 'Gaming', 'Traveling']",b32086c4-d65e-4d21-9f40-6bc6b2abc511,1,5917.07,7860.46,10945.74,8136.67,3,502.03,64.92,4,228.60500000000002,0,535.83,Paid,95.0,554,High
Elizabeth Doyle,29,Male,Employed,"Pharmacist, hospital",14417.03,Master,Rent,Single,0,Healthcare,['Reading'],e013a539-7ee1-4eec-a1ef-0537ca18256e,1,14977.72,6760.14,15008.91,9886.43,2,600.23,62.095,3,125.89999999999999,0,1491.19,Paid,102.0,649,Medium
Sheila Martinez,22,Female,Contract,Data processing manager,4092.26,Diploma,Family Home,Single,4,Education,"['Cooking', 'Music']",8c5e03b3-7f4e-4b03-91fa-026cd0e060b0,2,19428.29,3658.535,8263.42,6845.87,2,503.28,42.745,2,109.35,0,1990.78,Paid,71.0,445,High
Tracy Pierce,21,Male,Contract,Retail merchandiser,7334.2,Master,Rent,Married,6,Technology,['Photography'],c8860406-a924-4cb3-ba81-3d6a17714ff8,1,4776.74,2178.57,7827.98,5005.35,4,895.54,43.457499999999996,4,160.93,0,1816.04,Paid,103.0,524,High
Robert Johnson,30,Male,Employed,"Therapist, sports",9948.77,Diploma,Family Home,Single,2,Technology,"['Sports', 'Music']",4a321dba-579f-4c1a-a5b9-55cc1b3b221d,1,8939.41,7795.48,9240.66,8832.04,3,569.89,46.623333333333335,3,179.63666666666666,0,1821.31,Paid,123.0,655,Medium
Jo Daniels,30,Male,Fresh Graduate,Chief of Staff,14421.48,Diploma,Family Home,Single,4,Manufacturing,['Music'],d82a49fd-ff04-4e06-9bd2-c4b358dc2a0a,2,15485.349999999999,8448.925,31612.9,21796.38,4,959.21,65.99,3,191.7166666666667,0,1905.36,Paid,131.0,438,High
Sarah Rocha,23,Female,Contract,Food technologist,4160.72,Master,Rent,Married,9,Finance,"['Cooking', 'Fitness', 'Gaming']",4c383322-5c6a-42c4-8bc7-0a0c99e87ae3,1,6369.67,7220.83,3747.59,2529.95,3,840.78,53.81333333333333,4,173.1925,0,1251.47,Paid,70.0,650,Medium
Melissa Garrett,25,Male,Contract,Volunteer coordinator,7772.78,Master,Rent,Married,0,Healthcare,"['Reading', 'Sports']",a232915b-696b-4860-9dd4-e32ff6faa658,1,14375.75,9206.88,8239.76,5020.03,3,697.85,55.71,4,177.6225,0,921.82,Paid,139.0,453,High
Heather Jackson,24,Female,Fresh Graduate,Diplomatic Services operational officer,9029.7,Diploma,Family Home,Single,3,Technology,['Traveling'],b8d1c138-3d96-4436-bced-550f3d9106b3,2,4941.610000000001,3701.31,17415.02,13995.34,2,933.78,37.56,2,208.68,0,1221.32,Paid,148.0,471,High
Crystal Trevino,27,Female,Employed,Insurance account manager,14952.57,Master,Rent,Single,6,Healthcare,"['Sports', 'Traveling', 'Gaming']",c068845a-906b-48b3-bf19-401c88a18c65,1,3670.01,3275.21,14647.61,12881.82,3,751.1,59.446666666666665,3,129.66666666666666,0,1181.38,Paid,149.0,604,Medium
Angelica Moore,21,Female,Employed,Hotel manager,4213.59,Diploma,Rent,Single,0,Education,"['Cooking', 'Gaming']",57b72088-031d-474c-9ade-fbf563b0e60f,1,4706.91,5382.17,4232.56,2863.84,2,327.0,39.370000000000005,2,190.215,0,783.19,Paid,94.0,451,High
Kevin Martinez,30,Female,Contract,Field seismologist,5279.95,Diploma,Family Home,Married,5,Education,['Cooking'],5f2e3d8e-7241-4a4f-8ff8-2b979ff79c63,1,12028.96,2250.81,5776.51,4673.99,3,550.12,56.083333333333336,2,167.285,0,1369.72,Paid,133.0,665,Medium
James Skinner,25,Female,Fresh Graduate,Health physicist,11290.39,Diploma,Family Home,Single,6,Healthcare,"['Cooking', 'Photography', 'Traveling']",2bce19f5-9bcf-4fd5-9b45-58493def9a91,2,20327.73,7247.74,21063.07,18990.14,4,1611.23,56.565,2,81.28999999999999,1,1296.73,Paid,62.0,636,Medium
Lee Garza,23,Female,Fresh Graduate,"Designer, exhibition/display",13586.03,Diploma,Family Home,Married,0,Finance,"['Photography', 'Gaming']",41b26266-3044-4e18-9ba7-eb1b36c89382,1,2571.97,2048.16,13940.14,8633.69,2,492.05999999999995,60.185,3,161.28333333333333,0,1047.78,Paid,118.0,582,High
Jeffrey Brown,30,Female,Employed,Health promotion specialist,3799.94,Diploma,Family Home,Single,4,Manufacturing,"['Fitness', 'Photography']",d8ac6c24-af06-4482-8d75-6e43e617cc49,1,12654.97,5181.1,3508.95,2657.79,2,415.19,72.14500000000001,3,231.42,0,1628.47,Paid,136.0,654,Medium
Ashley Valdez,24,Female,Contract,Ecologist,6551.66,Diploma,Rent,Single,8,Manufacturing,"['Cooking', 'Photography', 'Fitness']",ccbaf25c-ee87-4d6f-9468-fb6e63725614,2,24583.46,6657.85,12780.3,9577.6,3,550.78,37.31333333333333,2,166.685,0,1760.69,Paid,147.0,520,High
Michael Johnson,21,Male,Employed,Health and safety inspector,8926.29,Diploma,Rent,Married,0,Technology,"['Photography', 'Sports', 'Fitness']",44543045-159b-4334-8bd0-ee5632ca54bf,2,2591.29,3739.325,18701.92,12695.970000000001,2,508.79,84.18,2,162.03500000000003,1,592.76,Paid,125.0,547,High
Dr. Melissa Howard,23,Female,Employed,"Engineer, technical sales",14028.44,Bachelor,Family Home,Married,5,Education,['Cooking'],86e11f28-983f-4a3a-8327-2614e475f7f2,2,11329.88,5514.99,27109.02,22740.7,2,493.68,81.18,2,239.465,0,1377.8,Paid,44.0,499,High
Jacob Morrison,30,Female,Contract,"Psychologist, educational",4543.61,Bachelor,Rent,Married,6,Technology,"['Fitness', 'Gaming']",d5f00ee6-b707-4493-9f2e-c6f1e6310bf0,2,16602.2,2916.82,9319.01,7123.29,4,1170.63,47.2025,3,191.34333333333333,0,1746.22,Pending,88.0,497,High
Mark Parrish,24,Male,Fresh Graduate,Art gallery manager,7325.88,Master,Rent,Married,0,Technology,['Reading'],e33a1f15-9097-4526-95be-11419b1ed950,1,14895.77,528.4,7815.02,5199.95,2,606.98,79.11500000000001,4,153.66500000000002,0,800.19,Paid,79.0,613,Medium
Tammy Fuller,30,Female,Employed,"Engineer, production",8510.62,Diploma,Family Home,Married,3,Manufacturing,"['Music', 'Traveling']",972ff7bc-07fe-4bf2-98be-28acf14dc0a8,2,17560.43,2608.9300000000003,18091.760000000002,12206.79,4,993.69,43.807500000000005,4,146.9125,1,1985.99,Paid,84.0,550,High
April Conley,23,Male,Employed,"Engineer, broadcasting (operations)",12247.78,Diploma,Family Home,Single,9,Healthcare,"['Fitness', 'Reading', 'Traveling']",86173d95-212a-4038-9c8d-7a35cf9a8db4,1,12902.57,5474.66,11877.26,10275.82,3,788.3900000000001,48.26,2,196.95499999999998,0,1261.8,Paid,92.0,505,High
Jennifer Thompson,27,Female,Fresh Graduate,Seismic interpreter,3232.52,Diploma,Family Home,Single,0,Education,"['Photography', 'Sports', 'Gaming']",c47e84b2-168c-4799-ae4b-527efd9e5277,1,1569.0,8817.5,3405.77,2571.37,3,178.69,50.06666666666666,2,156.14,0,1381.76,Paid,108.0,495,High
Martin Perkins,21,Female,Employed,"Conservator, museum/gallery",6163.43,Bachelor,Family Home,Married,5,Education,"['Fitness', 'Photography']",fd40f6b4-c149-4f19-ab83-987b2e130056,1,9912.26,1016.7,5714.55,4387.88,3,475.01,34.06333333333333,4,178.53,0,1555.72,Paid,141.0,614,Medium
Anthony Russell,21,Male,Fresh Graduate,Music therapist,11388.21,Diploma,Family Home,Married,7,Technology,['Reading'],7bba6efb-97bf-4c26-8c0b-a4f94085c817,1,13759.11,6676.16,10694.96,7646.31,4,728.97,60.9725,4,185.375,0,1675.77,Paid,99.0,556,High
Wendy Weaver,27,Male,Fresh Graduate,"Scientist, research (life sciences)",14339.56,Diploma,Family Home,Married,2,Healthcare,['Traveling'],0e97f003-4610-4535-b046-7ae5665faa63,1,13356.04,2002.04,15318.66,9474.51,4,499.55999999999995,68.62,2,93.08,0,1436.02,Paid,43.0,488,High
Danielle Hernandez,25,Male,Fresh Graduate,"Surveyor, mining",3796.96,Master,Rent,Married,3,Manufacturing,"['Cooking', 'Music']",6d3ea952-104a-45db-85ac-31eabfdaea0d,1,2693.28,958.17,4136.56,3064.94,4,972.76,51.265,2,134.76,0,1266.4,Paid,148.0,665,Medium
Lynn Moss,24,Male,Employed,Politician's assistant,7914.37,Master,Rent,Married,6,Education,"['Cooking', 'Photography', 'Traveling']",44e01b9a-f068-4fa2-a437-ed3e5e84a487,2,12761.04,4244.805,15220.21,11112.009999999998,4,821.5799999999999,46.525000000000006,3,142.08,0,1225.1,Paid,50.0,551,High
Gene Stevens,30,Female,Employed,Health promotion specialist,10455.61,Master,Rent,Married,0,Finance,"['Music', 'Gaming', 'Traveling']",a4d1a185-8d0d-4cfd-a849-6d8b263df02d,1,4111.09,6232.54,10788.23,8918.31,4,910.65,58.375,3,131.3166666666667,1,980.52,Paid,54.0,639,Medium
Seth Owen,30,Female,Employed,Dancer,13435.4,Bachelor,Rent,Married,3,Manufacturing,"['Reading', 'Traveling', 'Gaming']",250018c5-d3e6-46fe-8a7c-a8195066963e,2,18832.73,4692.855,26696.489999999998,21087.33,3,620.37,54.4,3,114.42,1,1732.55,Paid,82.0,676,Medium
Derek Ibarra,23,Male,Employed,Fashion designer,4145.96,Diploma,Rent,Single,7,Education,"['Sports', 'Photography', 'Reading']",4c64a949-96be-4220-a7f5-ff58ce4d80d7,1,620.54,9461.36,4488.16,2562.64,3,841.67,51.71333333333333,3,167.63666666666666,0,1411.74,Paid,142.0,688,Medium
Daniel Hardy,26,Male,Employed,Travel agency manager,5132.54,Master,Rent,Single,2,Education,"['Photography', 'Fitness', 'Cooking']",ddc32feb-e7dd-49bb-b56d-27217f9e4e11,1,13083.91,5103.59,4843.61,4326.5,4,1299.52,52.197500000000005,2,94.205,1,1025.46,Paid,87.0,477,High
Michael Williams,27,Female,Contract,Applications developer,11911.75,Master,Family Home,Single,3,Education,"['Sports', 'Cooking', 'Traveling']",806d5e54-0b02-4447-88d2-f539c614d278,2,16012.39,6248.01,25480.91,19609.25,2,772.73,33.28,4,227.215,0,757.95,Paid,117.0,566,High
Linda Smith,30,Female,Fresh Graduate,Agricultural consultant,12480.68,Bachelor,Family Home,Single,7,Finance,"['Traveling', 'Photography']",98a06f52-9eb9-4744-b9f1-eed26ba29694,2,14035.02,4791.719999999999,24202.14,19052.76,3,798.52,37.053333333333335,2,182.19,0,1357.32,Paid,126.0,567,High
Kristen Marquez,24,Male,Contract,"Administrator, local government",4144.17,Bachelor,Family Home,Single,2,Finance,['Gaming'],6d8ae2e7-4b8f-42b5-af29-8fb9935f20a7,2,27453.72,5803.78,8075.26,5679.98,2,232.96,33.125,2,186.72,0,810.38,Paid,128.0,674,Medium
Andrea Robles,26,Female,Employed,"Psychologist, clinical",7400.79,Bachelor,Rent,Single,4,Education,"['Traveling', 'Photography', 'Cooking']",cfa5c5bd-7edd-40e8-a4ec-b4d2e8c3358d,1,13805.55,6863.89,6732.33,6332.78,2,673.3,71.8,3,180.21,0,1743.0,Paid,79.0,632,Medium
Christopher Jordan,21,Male,Fresh Graduate,Higher education careers adviser,10027.79,Diploma,Rent,Single,9,Healthcare,['Sports'],de5e81bd-c288-4821-afb1-6a6e91d7a595,1,8623.3,840.24,9483.61,8100.13,2,508.28000000000003,26.46,4,131.4925,0,822.18,Paid,72.0,634,Medium
Keith Richardson,30,Female,Contract,Press photographer,14751.46,Master,Rent,Single,0,Finance,"['Sports', 'Reading']",9917b1ca-9dd0-484b-ac81-8d1a665e2951,2,19750.49,5591.375,29106.84,22922.949999999997,4,865.6,29.58,2,201.075,0,1717.82,Paid,68.0,534,High
Jose Valdez,28,Male,Fresh Graduate,Minerals surveyor,3411.16,Master,Family Home,Single,4,Education,['Fitness'],cd016bf7-c7b3-485f-b56c-4ab972e81a54,1,10776.47,3743.03,3555.5,2086.41,4,1364.83,43.9125,3,180.0233333333333,0,1333.46,Paid,79.0,475,High
Joshua Foster,29,Female,Employed,Forensic scientist,7678.03,Diploma,Family Home,Single,9,Manufacturing,['Gaming'],c06bb342-db3d-4fe7-bb41-e9c177f12421,1,5695.25,9075.01,8266.63,5918.65,2,549.19,14.24,4,179.8775,0,1677.7,Paid,47.0,575,High
Christopher Ingram,24,Male,Contract,Product designer,8188.09,Diploma,Family Home,Single,0,Education,"['Photography', 'Sports', 'Cooking']",d1207d02-6d74-4622-a5c3-a73a8adc57fd,2,24895.59,3242.715,16933.230000000003,10283.0,4,649.89,64.6075,2,237.07999999999998,1,1337.09,Paid,148.0,660,Medium
Christopher Allison,27,Female,Employed,TEFL teacher,14347.32,Master,Rent,Single,4,Healthcare,"['Fitness', 'Photography', 'Traveling']",889a4ec7-f285-4a44-a072-24916ce4115f,2,19965.6,9880.65,29395.68,23554.11,3,372.38,34.08,2,110.05499999999999,0,970.37,Paid,82.0,567,High
